"V1" "V2" "V3" "V4"
"62" 0.773509777081613 7.18335245156945e-06 0.226482453101897 5.86464038525515e-07
"63" 0.338977995338442 6.85477338690368e-05 0.660949906274984 3.55065270473044e-06
"64" 0.737489657206274 3.98981888213103e-10 0.26234227437387 0.000168068020873837
"65" 2.76658725997725e-05 8.61556117890177e-06 0.999958013791266 5.7047749552224e-06
"66" 0.000110993176190842 0.292605750456203 0.707245397571656 3.78587959498223e-05
"67" 0.178006772597331 0.000170420655116429 0.82160765775872 0.000215148988832471
"68" 0.280973902455225 0.20589737933194 0.513128219026392 4.99186443365374e-07
"69" 6.432983327871e-07 1.7283079289658e-05 0.99997598585467 6.08776770712488e-06
"70" 0.498375072209273 1.39768438213607e-07 0.501542861494499 8.1926527790062e-05
"71" 0.999999999865372 7.77184802993408e-11 2.84547395238468e-11 2.84547119535736e-11
"72" 0.464360810922156 0.220562839163117 0.185880120656407 0.12919622925832
"73" 2.13642765329612e-05 0.00015734929613669 0.348436995060641 0.651384291366689
"74" 0.785879353552512 7.39313415136455e-05 0.214042957397182 3.75770879293044e-06
"75" 0.350982347680664 0.167405290950105 0.481488452996859 0.000123908372371996
"76" 0.15527877123141 7.89569122523365e-05 0.35437702480042 0.490265247055918
"77" 0.000200902618207823 0.338773009028138 0.236091716848336 0.424934371505317
"78" 0.999939761101972 1.99559066027495e-09 1.06678401103543e-05 4.95690623269604e-05
"79" 0.568826588420744 0.000439776072008719 0.430691691234715 4.1944272531767e-05
"80" 0.354608826969259 0.296238989620442 0.164785352595521 0.184366830814778
"81" 0.317653300998412 0.000303544885538855 0.195621838725701 0.486421315390348
"82" 2.41659813260369e-06 8.03269448597834e-05 0.999917236646286 1.98107218316401e-08
"83" 5.54632551982369e-06 4.80842369860639e-06 0.99998491602247 4.72922831194807e-06
"84" 5.56203251843116e-06 8.30309764472875e-06 0.999985676508997 4.58360840212745e-07
"85" 0.431127984821259 0.568857406563722 2.60018557738706e-11 1.46085890166034e-05
"86" 0.437776996235869 3.93411167299429e-05 0.562114276878652 6.93857687484949e-05
"87" 0.459319519447004 0.04173231245722 0.498789615922854 0.000158552172922364
"88" 0.202670411775399 0.129706090211659 0.667247939216192 0.000375558796749433
"89" 0.53493634510047 7.67073930939573e-05 0.201440653804934 0.263546293701502
"90" 0.4771004404733 0.000622967912737628 0.522212203780416 6.43878335460347e-05
"91" 0.610872838557549 0.000201727920167316 8.73340897037938e-05 0.38883809943258
"92" 0.213797670682243 0.258584009741658 0.527577832721355 4.04868547439302e-05
"93" 0.999866791338717 8.37947002454015e-05 5.86494747351189e-06 4.35490135642495e-05
"94" 0.869285932522194 1.31389707695808e-05 2.87491219252576e-05 0.130672179385111
"95" 3.42415311857891e-05 0.133359044670963 0.86633993489007 0.000266778907780394
"96" 0.435617399760861 4.22499452944172e-05 0.564285686060897 5.46642329476203e-05
"97" 0.999964707966116 3.52919769747724e-05 2.8454723692084e-11 2.84547235488127e-11
"98" 0.387324118741807 3.83437556853332e-05 0.612484072387201 0.000153465115306
"99" 0.532251921522611 0.00032540815936518 0.467376292225601 4.63780924224015e-05
"100" 8.79892843187104e-06 1.61530232050277e-06 0.999988796498241 7.89271006437294e-07
"101" 7.94517851905681e-06 3.784383266923e-06 0.999988136308485 1.34129728482216e-07
"102" 0.135542722493032 8.70932664636294e-05 0.000625082151549312 0.863745102088955
"103" 0.321833627948338 0.000362232157607586 0.0572859551638728 0.620518184730182
"104" 3.26444311118487e-05 1.88659675171208e-06 2.65283577555278e-06 0.999962816136361
"105" 0.196791626356767 0.0266435073802004 0.395101165175155 0.381463701087877
"106" 6.66728006318328e-06 2.40623708927354e-05 1.98322060647098e-05 0.999949438142979
"107" 6.31057040447195e-09 2.84550811199446e-11 3.76186103179264e-10 0.999999993284788
"108" 0.000214562045269408 0.334025903414829 0.000103328154236904 0.665656206385665
"109" 6.75713933649391e-06 2.90764330099142e-06 5.84426253378546e-06 0.999984490954829
"110" 7.32781598867987e-06 7.90810585662372e-07 2.59763457656664e-06 0.999989283738849
"111" 0.101902278985838 8.30422699189133e-05 0.400896855530307 0.497117823213936
"112" 5.60304197548782e-06 8.9175127015641e-07 0.999993447588963 5.76177916413828e-08
"113" 6.57583624252574e-05 5.27321012336347e-06 0.380447544158414 0.619481424269037
"114" 9.00492545758044e-06 2.16791823949282e-06 9.46479085144675e-06 0.999979362365451
"115" 1.08015347887818e-05 3.04716746924156e-06 5.10242806289815e-06 0.999981048869679
"116" 0.999946013477578 2.49551297296252e-05 1.28158574066991e-05 1.62155352859607e-05
"117" 0.160258629735371 0.000156924318622797 0.333440656357826 0.50614378958818
"118" 2.89328510007129e-11 2.89328226096318e-11 0.999977633969213 2.2365972921002e-05
"119" 0.459693180091852 0.000215368499270654 0.18555664920058 0.354534802208297
"120" 2.66385536427746e-06 1.29288622770069e-06 0.999994889642731 1.15361567732314e-06
"121" 4.87834050464085e-06 1.87614651020023e-06 7.4464876075769e-06 0.999985799025378
"122" 6.13252627399051e-05 0.196784011041626 0.803150744533534 3.91916209992833e-06
"123" 0.124538619778877 0.000270437910935573 0.640518887622493 0.234672054687694
"124" 0.207289788572242 0.000199870719417935 0.236498956266526 0.556011384441814
"125" 7.81317626650342e-06 3.45647175425032e-07 1.57268956423379e-06 0.999990268486994
"126" 0.00034494758687844 2.82486629817716e-05 0.615392715429699 0.384234088320441
"127" 9.13890413249781e-05 0.48745954439147 0.000134890606233706 0.512314175960972
"128" 2.84572386226596e-11 2.84634844215709e-11 0.99999999991457 2.85094959045148e-11
"129" 1.17382311554884e-05 1.09110814057217e-06 1.68442305814129e-06 0.999985486237646
"130" 3.98376123489775e-07 8.05416608702108e-08 1.61663092586757e-08 0.999999504915907
"131" 1.60401724116245e-05 1.67832559164014e-05 7.67804104668363e-07 0.999966408767567
"132" 2.84241092451348e-05 3.00677121932717e-06 8.61051395281198e-05 0.999882463980007
"133" 1.04117556034394e-05 1.19179248028027e-06 3.89747104774519e-06 0.999984498980868
"134" 0.0103647186150329 0.130511443255084 0.474645313912125 0.384478524217758
"135" 0.000138011513194647 2.48137916950844e-05 8.56763331549574e-05 0.999751498361955
"136" 5.07045775902861e-07 2.38795833628748e-08 6.45379136454402e-08 0.999999404536727
"137" 0.153932435326648 0.0589975046444623 0.000383603927675964 0.786686456101214
"138" 7.77717686508798e-06 3.00001257048551e-06 1.1482828149735e-05 0.999977739982415
"139" 7.675242530449e-11 6.47691651290261e-11 0.999999999767824 9.06545641589506e-11
"140" 3.97728459061589e-05 1.28472861890555e-05 3.38930033887892e-05 0.999913486864516
"141" 0.00143880399720765 0.165046378551418 0.270798367539069 0.562716449912305
"142" 2.84547402423397e-11 2.84547405742343e-11 2.84547127794092e-11 0.999999999914636
"143" 0.224279493477791 8.29961614967877e-05 0.000130671126963496 0.775506839233749
"144" 0.130523332781604 0.128108906373986 0.667524465077736 0.0738432957666742
"145" 4.29969466720423e-06 8.03400220758457e-08 6.91670320020518e-10 0.99999561927364
"146" 2.11489041277777e-05 9.02826466217179e-06 1.18124461694253e-06 0.999968641586593
"147" 2.16349550942631e-05 8.93086008759573e-05 0.999887823526653 1.23291737632068e-06
"148" 6.89899951748358e-06 6.25547381130874e-06 0.999981812102698 5.03342397274613e-06
"149" 1.41253063165204e-07 5.24012222340639e-07 0.999999269771266 6.49634487764391e-08
"150" 5.14447964159571e-05 3.27957403862622e-06 0.0996919746325294 0.900253300997016
"151" 0.219290311646371 9.21354794361659e-05 0.0562926680543 0.724324884819893
"152" 5.22567960615533e-09 9.79242090503364e-11 0.999999994284059 3.92337651969272e-10
"153" 0.000412302358563188 0.123381447936345 0.821498401438282 0.0547078482668098
"154" 1.1330689489581e-05 5.40090501790379e-07 1.77600298274619e-07 0.99998795161971
"155" 4.83909249201653e-05 4.52952674101007e-06 0.99993685985864 1.02196896990142e-05
"156" 9.47328832600146e-05 7.38197000744113e-06 0.232471630816619 0.767426254330114
"157" 3.80448745349577e-08 2.84742502755852e-09 1.26540129470049e-08 0.999999946453688
"158" 0.000114584977067486 0.136196161617879 0.00021996399538741 0.863469289409666
"159" 1.90268269725191e-05 2.63682698454322e-07 0.350073325883655 0.649907383606674
"160" 1.49147037651196e-05 2.3751780799461e-06 1.2602790467693e-05 0.999970107327687
"161" 0.315642671525677 3.4987274767764e-05 7.46618750684012e-05 0.684247679324487
"162" 0.131353412866811 0.000207457859236272 0.120311541817883 0.74812758745607
"163" 6.08546334587608e-08 1.82415499713894e-09 3.3728816683407e-11 0.999999937287483
"164" 4.70801520678351e-05 8.16826669493479e-09 5.39081923180905e-08 0.999952857771473
"165" 0.000322152085422709 0.113406701942534 0.469645834646251 0.416625311325793
"166" 4.96022172219428e-06 6.80601702284597e-07 1.230727653543e-06 0.999993128448922
"167" 1.1935836716734e-07 2.42117959214327e-08 4.38917477462314e-08 0.999999812538089
"168" 1.32580147625669e-06 1.44021027598903e-06 0.999996774705629 4.59282618622336e-07
"169" 1.76525997528823e-06 3.74287271075127e-06 0.999990934795027 3.55707228723766e-06
"170" 6.02158594389281e-06 8.68948820425648e-07 8.77882088696674e-06 0.999984330644349
"171" 0.00012023817706397 1.1209842718951e-05 0.000712389201444988 0.999156162778772
"172" 0.000147204270425539 4.55205689241888e-05 0.178560845970117 0.821246429190534
"173" 0.306484158791332 6.07024156474366e-05 0.156925941592328 0.536529197200692
"174" 2.38714344684249e-08 2.29062655694095e-06 7.91555942825579e-05 0.999918529907726
"175" 0.000671269099531972 0.196879413897716 0.802372686663453 7.66303392994495e-05
"176" 1.39990319624667e-05 1.32621517521798e-06 9.64805646996153e-06 0.999975026696392
"177" 1.7304338439009e-05 1.37490703337577e-06 0.999980595641616 7.25112911566536e-07
"178" 1.24121512617959e-05 7.46734856939635e-06 0.999517935539468 0.000462184960700658
"179" 0.000127277668424997 0.000105341357511559 0.26384839099666 0.735918989977404
"180" 6.70067432634728e-05 1.88830878686899e-06 1.08561143891127e-05 0.999920248833561
"181" 3.63930985310468e-05 6.11268390231468e-06 0.728446401036051 0.271511093181516
"182" 1.16165420414037e-05 3.03650797696254e-06 0.520142923370446 0.479842423579535
"183" 0.000398748767587735 0.321645772699015 0.000217588312718525 0.677737890220679
"184" 7.51939634821545e-08 4.2382788723808e-09 2.46315641840574e-07 0.999999674252116
"185" 0.000763230584382034 0.176938311632366 0.00023496217017823 0.822063495613073
"186" 4.42062398906488e-08 6.46848978019444e-09 1.72099541378807e-10 0.999999949153171
"187" 2.50778110682141e-06 2.13067323851058e-06 1.20962159419174e-06 0.99999415192406
"188" 5.79461460135572e-06 1.2894888478492e-06 1.03804382023396e-06 0.99999187785273
"189" 0.000526462323957728 0.294187760941736 0.244598472272863 0.460687304461444
"190" 4.09138451241445e-06 7.33697897514129e-07 1.27117776632154e-05 0.999982463139927
"191" 2.84547113601822e-11 2.84547389073405e-11 2.84547392811109e-11 0.999999999914636
"192" 1.38046111288571e-05 3.29102442573948e-05 0.99994975111974 3.53402487362117e-06
"193" 7.80849645813836e-09 3.50078711463269e-09 5.59389436260135e-11 0.999999988634777
"194" 0.00045063937461422 6.69800846473443e-05 0.385966400553907 0.613515979986832
"195" 2.73815844364441e-05 1.07011845918803e-05 0.999958562659783 3.35457118866039e-06
"196" 1.98815665550812e-05 2.93441696320316e-06 5.26015725847804e-05 0.999924582443897
"197" 3.63985126193155e-05 2.05837169130836e-06 1.19417804858816e-05 0.999949601335203
"198" 0.202717543740369 1.85788439447124e-05 9.00314804187731e-05 0.797173845935268
"199" 0.000109647462840655 0.000233793033295563 0.465136029674022 0.534520529829842
"200" 0.216254989397746 6.77443499253534e-05 0.406865813170367 0.376811453081961
"201" 0.437311926393356 0.365647543101377 9.51412219125815e-05 0.196945389283354
"202" 0.524863933737568 0.357059036885271 0.117222161816013 0.000854867561147777
"203" 0.442802618626257 0.557173810431873 2.04540076857175e-05 3.11693418388225e-06
"204" 0.999999999914636 2.84547123039216e-11 2.84547392805672e-11 2.84547118352422e-11
"205" 0.999947291504245 3.38475215138694e-06 1.08122761617173e-05 3.85114674422958e-05
"206" 0.999826354107175 3.0006069855564e-05 0.000111572431736671 3.2067391232998e-05
"207" 0.999983836194276 9.41573112934429e-06 2.24188455474703e-07 6.52388613957251e-06
"208" 0.999999999914636 2.84547128752306e-11 2.84547388656897e-11 2.84547111707499e-11
"209" 0.999916554038929 4.18867312202263e-06 3.96242647691797e-05 3.96330231794664e-05
"210" 2.98530651291881e-06 0.999996476697014 2.55324552171882e-07 2.82671921333455e-07
"211" 0.4440139452647 0.223931040866707 0.000477979152196714 0.331577034716397
"212" 0.000116088932825416 0.525375801184634 0.335912435509481 0.138595674373059
"213" 0.000236212882267728 0.502423884883519 3.13935122762776e-06 0.497336762882986
"214" 5.49980703955008e-05 0.999944929712379 2.38610764704279e-09 6.98311182553169e-08
"215" 1.7865387980308e-07 0.999999808705331 8.57866030022557e-09 4.06212869880138e-09
"216" 0.000295280266039524 0.638649021051161 2.43229807283353e-05 0.361031375702071
"217" 0.258509306139876 0.741459686458451 1.72085541384813e-05 1.37988475350242e-05
"218" 0.290789919700622 0.371086085475203 0.337518732594768 0.000605262229407616
"219" 0.0823619941128572 0.286558780546655 6.20985765134537e-06 0.631073015482836
"220" 5.72778197941457e-05 0.999942443894948 3.12574027699781e-09 2.75159517432975e-07
"221" 0.470191028959762 0.529684284162536 6.17730303709827e-05 6.29138473310855e-05
"222" 5.29740153426931e-05 0.999947023329749 7.04670552521293e-10 1.95023761398371e-09
"223" 4.6997256982188e-05 0.999952987546782 6.13558725070095e-09 9.06064872001434e-09
"224" 0.720576302512328 1.91480093755136e-05 1.27296547290043e-05 0.279391819823568
"225" 0.000162051696362518 0.650101654110839 5.7243502714655e-08 0.349736236949295
"226" 2.84547144806679e-11 0.999999999914636 2.845471566953e-11 2.84547431607974e-11
"227" 0.000295002560002354 0.999686302780806 3.17612549118657e-06 1.55185337008314e-05
"228" 0.999944896595283 5.83587214299701e-06 3.96262536833672e-05 9.64127889108345e-06
"229" 0.166408547477575 0.651482610049487 2.20321749171956e-07 0.182108622151189
"230" 0.202397742088848 0.361091652806831 0.296204478329245 0.140306126775075
"231" 0.431118265938842 5.9173185594149e-05 3.00179171693852e-05 0.568792542958394
"232" 0.211851139696854 0.78813012538236 1.72905052603931e-05 1.44441552495483e-06
"233" 9.09512414371913e-05 0.999909048702503 2.60222712581332e-11 3.00375938134846e-11
"234" 3.1861943877993e-08 0.999999962176883 5.08964507002778e-09 8.7152762306112e-10
"235" 0.305295884623773 0.188457322057443 0.506125645635441 0.00012114768334298
"236" 0.99991938914008 4.66925092580703e-06 1.87794638832494e-05 5.71621451110533e-05
"237" 8.51120800634972e-07 0.999951554272148 1.79809074247039e-05 2.96136996268942e-05
"238" 3.52053014923545e-08 0.999999964747288 2.36428702312405e-11 2.37679004702725e-11
"239" 0.99988926863651 5.52482077224869e-06 8.9676160555098e-05 1.55303821626711e-05
"240" 0.143318479910218 0.224282841651268 0.632083016199459 0.000315662239055295
"241" 7.77086219352176e-05 0.4599183176419 1.56220043000077e-06 0.540002411535735
"242" 0.162046291518881 0.837702302417827 6.0100494841038e-05 0.000191305568451155
"243" 0.707381519672522 0.292581959733684 8.01486793928896e-07 3.57191069998683e-05
"244" 0.999869377116216 5.40108894075351e-06 3.10212060132845e-05 9.42005888299545e-05
"245" 0.999999999914598 2.84926401819258e-11 2.84547392708216e-11 2.84547119141603e-11
"246" 4.05514638439169e-06 0.99999594352262 6.6871011753017e-10 6.6228523296524e-10
"247" 0.000206311305371189 0.847442447773075 4.31669160292936e-08 0.152351197754637
"248" 0.176173651148042 0.823825116080419 7.44722026057172e-07 4.88049513437158e-07
"249" 0.999987030539398 3.80593989862011e-06 3.86680613575328e-06 5.29671456725884e-06
"250" 0.674090524997752 5.85703223388855e-05 2.99612348189635e-05 0.32582094344509
"251" 2.00730903562115e-05 0.999970347741306 5.28315092083455e-06 4.29601741689833e-06
"252" 0.70198930830857 4.94734501801009e-05 0.188824868361893 0.109136349879356
"253" 9.59025306813082e-06 0.999987650956266 1.46379819749113e-06 1.29499246880168e-06
"254" 0.999629026543202 4.56298679323446e-11 2.72592064485247e-11 0.000370973383908867
"255" 2.8454710724525e-11 0.999999999914636 2.84547101823853e-11 2.84547312403914e-11
"256" 1.72304760154379e-06 0.999997370246691 4.53394086820632e-07 4.53311620987667e-07
"257" 2.2024151911625e-06 0.999990064889152 2.55706861546597e-07 7.47698879512519e-06
"258" 1.07209906722279e-07 0.999999892728795 3.28400174628318e-11 2.84578643448477e-11
"259" 0.320790197079328 0.462793034564263 0.15148736507522 0.0649294032811881
"260" 9.36466368502457e-05 0.999894893311553 6.11238130434786e-06 5.34767029236435e-06
"261" 0.0507105192517603 0.591169873868723 9.51305490675281e-05 0.358024476330449
"262" 7.76213784696245e-06 0.999979117651947 1.24135997615657e-05 7.06610444726358e-07
"263" 2.8454732768519e-11 0.999999999914636 2.84547117882116e-11 2.84547123331617e-11
"264" 7.56728116468735e-05 0.999921380753827 1.48607273511047e-06 1.46036179145909e-06
"265" 2.45892015945132e-05 0.999974151562298 7.11429638015973e-07 5.47806469819777e-07
"266" 0.359459278844795 2.52026048553234e-08 5.25621191429556e-05 0.640488133833457
"267" 1.01333636505029e-06 0.999998970496041 1.57906409003936e-08 3.76952632294534e-10
"268" 2.11324552314574e-05 0.999978607551148 1.71459626859452e-07 8.85339938070336e-08
"269" 1.956413074153e-05 0.387662693110548 0.612316862846351 8.79912359246865e-07
"270" 2.37143579905871e-05 0.562216719136641 5.99394571953309e-07 0.437758967110796
"271" 6.14675925819e-05 0.999934707676231 1.36129316567674e-06 2.46343802108659e-06
"272" 2.84103888306545e-06 0.999997006547221 6.72072665238464e-08 8.5206629924886e-08
"273" 2.86980568096738e-05 0.999969345532146 4.47798956623104e-07 1.50861208753476e-06
"274" 0.315236725614881 0.268033550185476 0.217939666485647 0.198790057713996
"275" 1.37169282459767e-05 0.99998625703434 1.55981705079442e-08 1.04392436623683e-08
"276" 5.9555239112902e-06 0.999993881598666 4.86211629527883e-08 1.14256260210882e-07
"277" 0.00034713695891955 0.444093085353992 0.555545714083247 1.40636038417398e-05
"278" 0.518297341902896 0.452493969883074 6.21543887087547e-05 0.0291465338253212
"279" 8.28668159321611e-05 0.556137585509787 1.58520530325058e-06 0.443777962468978
"280" 2.8885655034426e-11 1.03664617113503e-05 0.999989633480601 2.88018340859998e-11
"281" 4.88960331661323e-05 0.999949523545453 1.25298800688903e-06 3.27433374024026e-07
"282" 0.0787083474425714 0.529656677824129 8.02720576424515e-06 0.391626947527536
"283" 9.12554846520146e-08 0.710797779715304 0.289164528719246 3.76003099652861e-05
"284" 0.0638224121286869 0.255313922721784 7.65752852569987e-06 0.680856007621003
"285" 0.405336166029297 0.252443584962115 0.000207606138195419 0.342012642870392
"286" 0.000182323525209485 0.460447750659534 8.87990894792408e-07 0.539369037824362
"287" 2.96673762911442e-06 0.99999695940137 1.86320994161589e-08 5.52289010192412e-08
"288" 6.17862530150907e-05 0.9999363127346 1.55615884269051e-07 1.74539650017246e-06
"289" 7.55427022934514e-06 0.99999244515188 4.50162838154063e-10 1.27727912495562e-10
"290" 0.57298143990607 1.81265157463144e-08 1.11461239886713e-08 0.42701853082129
"291" 1.08545486366756e-05 0.999988590945193 3.02840979142884e-07 2.51665190989955e-07
"292" 2.76354181293767e-07 0.999999092801893 2.89600705319266e-07 3.41243220652927e-07
"293" 0.475563581118327 0.254357956224834 0.0978637979378572 0.172214664718982
"294" 7.64423776433608e-08 0.999997677549416 1.19758337299073e-08 2.23403237258485e-06
"295" 8.13973602856272e-07 0.999999172702337 1.32829031641806e-08 4.11571103585754e-11
"296" 0.973206573517952 2.15235922295734e-11 2.1523591439905e-11 0.0267934264390003
"297" 0.000243968879070232 0.415116240506246 0.451628475440293 0.13301131517439
"298" 0.00023336782195438 4.87226484396117e-06 1.15757092592959e-07 0.999761644156109
"299" 0.455754916864363 0.543995205676581 0.000153267063851153 9.66103952039197e-05
"300" 0.617517111422562 0.382270825278584 7.88953954815616e-05 0.000133167903372524
"301" 0.297061760068938 2.96737658133089e-05 0.702598231853356 0.000310334311892814
"302" 2.92666436114481e-05 6.00427730458112e-06 1.07920516570097e-05 0.999953937027427
"303" 2.88213627939462e-11 2.84583685925709e-11 0.999999999914153 2.85671216493748e-11
"304" 6.53868271625584e-05 0.120985135167981 0.878947005003982 2.47300087450428e-06
"305" 2.54295320335617e-05 5.47134999894977e-07 0.999963472053886 1.0551279080106e-05
"306" 4.86266712787598e-05 2.33244244170872e-08 0.837080885836621 0.162870464167676
"307" 2.63283219026236e-05 4.43162603843444e-06 1.31667814702081e-05 0.999956073270589
"308" 1.02820201719511e-05 3.96820699241949e-07 0.99998838879312 9.32366008553807e-07
"309" 0.000231133177885398 0.25388677514423 0.745881979438247 1.12239637524382e-07
"310" 0.000147601932167486 5.41255042173445e-06 0.880782464552958 0.119064520964453
"311" 9.11589754545171e-05 0.196871384464289 0.657372310031553 0.145665146528704
"312" 0.251101535135519 5.05132910522166e-06 0.748856882932375 3.6530603000963e-05
"313" 0.0556207180906007 0.337840701578615 0.606523325805651 1.52545251329207e-05
"314" 2.37307008024654e-06 8.90520243357224e-08 0.999997366367641 1.71510254022197e-07
"315" 7.76342518335899e-06 3.04410010437388e-11 0.99935696819832 0.000635268346055745
"316" 0.000219273417145571 0.252125278311951 0.411762729653535 0.335892718617368
"317" 5.64239769341684e-05 0.519854248908808 0.480087157622762 2.16949149578105e-06
"318" 8.97459119134119e-05 7.15391245440892e-06 0.484622545540955 0.515280554634677
"319" 0.00022856883575295 6.6270984399429e-06 0.912800101778522 0.086964702287285
"320" 7.2118474742921e-05 0.357227789033805 0.642699115626613 9.76864839849835e-07
"321" 0.000324416193681745 0.405045810620855 0.45619969931987 0.138430073865593
"322" 2.40003587540492e-05 9.3183522874605e-07 3.12991840872553e-07 0.999974754814176
"323" 8.57921989955073e-06 0.0728144541470476 0.927176855899623 1.10733429945668e-07
"324" 0.402500954415879 3.82699511637535e-05 0.132411122974207 0.46504965265875
"325" 1.67470433012641e-07 1.45432450969064e-06 0.999993428567302 4.94963775563175e-06
"326" 2.84880102734461e-05 8.73846101318143e-07 0.999965383058093 5.25508553217448e-06
"327" 5.70056521438655e-05 0.332002644870499 0.66793590467548 4.44480187638538e-06
"328" 2.36374733746839e-05 1.76165127203183e-06 2.39075839612418e-05 0.999950693291392
"329" 1.75957928705465e-05 3.72850984569146e-07 7.10030108251614e-07 0.999981321326037
"330" 0.185840118510072 0.117952884138776 0.444925224627519 0.251281772723633
"331" 0.000187504977812792 0.235408776102545 0.764384463499455 1.92554201875215e-05
"332" 0.000221302631788837 0.431312418079362 0.287325760412987 0.281140518875862
